Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
0.325,190.1,2.76,0.2194,0.2929,4He,water,0.0812
0.35,195.2,2.89,0.2215,0.297,4He,water,0.08744
0.375,199.8,3.01,0.2236,0.3009,4He,water,0.09369
0.4,203.8,3.14,0.2254,0.3045,4He,water,0.09994
0.45,210.2,3.37,0.2301,0.311,4He,water,0.11243
0.5,214.8,3.61,0.2343,0.3169,4He,water,0.12492
0.55,217.9,3.84,0.2382,0.3223,4He,water,0.13741
0.6,219.7,4.06,0.2419,0.3273,4He,water,0.1499
0.65,220.4,4.29,0.2454,0.332,4He,water,0.16239
0.7,220.3,4.52,0.2488,0.3365,4He,water,0.17489
0.8,218.1,4.97,0.2594,0.345,4He,water,0.19987
0.9,214.2,5.43,0.2697,0.353,4He,water,0.22485
1.0,209.4,5.9,0.2799,0.3607,4He,water,0.24984
1.1,204.0,6.38,0.2902,0.3682,4He,water,0.27482
1.2,198.5,6.88,0.3005,0.3757,4He,water,0.29981
1.3,193.1,7.39,0.311,0.3832,4He,water,0.32479
1.4,187.8,7.91,0.3217,0.3907,4He,water,0.34977
1.5,182.6,8.45,0.3325,0.3982,4He,water,0.37476
1.6,177.7,9.01,0.3436,0.4059,4He,water,0.39974
1.7,173.0,9.57,0.3548,0.4137,4He,water,0.42472
1.8,168.5,10.16,0.3663,0.4216,4He,water,0.44971
2.0,160.2,11.37,0.4084,0.4379,4He,water,0.49968
2.25,150.7,12.98,0.4718,0.4593,4He,water,0.56213
2.5,142.2,14.69,0.5342,0.482,4He,water,0.62459
2.75,134.6,16.49,0.5964,0.5061,4He,water,0.68705
3.0,127.8,18.39,0.6589,0.5316,4He,water,0.74951
3.25,121.6,20.4,0.7217,0.5585,4He,water,0.81197
3.5,116.0,22.5,0.7853,0.587,4He,water,0.87443
3.75,110.9,24.7,0.8496,0.6171,4He,water,0.93689
4.0,106.2,27.0,0.9147,0.6487,4He,water,0.99935
4.5,98.11,31.89,1.16,0.7165,4He,water,1.12427
5.0,91.23,37.17,1.39,0.7905,4He,water,1.24919
5.5,85.33,42.84,1.61,0.8705,4He,water,1.37411
6.0,80.21,48.87,1.83,0.9564,4He,water,1.49903
6.5,75.72,55.28,2.05,1.05,4He,water,1.62394
7.0,71.75,62.06,2.28,1.15,4He,water,1.74886
8.0,65.05,76.69,3.1,1.36,4He,water,1.9987
9.0,60.79,92.58,3.84,1.59,4He,water,2.24854
10.0,56.41,109.64,4.56,1.83,4He,water,2.49838
11.0,52.33,128.03,5.27,2.1,4He,water,2.74821
12.0,48.86,147.8,5.99,2.38,4He,water,2.99805
13.0,45.86,168.91,6.72,2.68,4He,water,3.24789
14.0,43.25,191.34,7.45,3.0,4He,water,3.49773
15.0,40.95,215.09,8.2,3.33,4He,water,3.74756
16.0,38.91,240.12,8.96,3.69,4He,water,3.9974
